,2K-mean,KNN,2KNN,Actual_price,Error
1329,48338.45,49886.57,46790.33,46443.91,-1894.5399999999936
1330,46617.12,46790.33,46443.91,43557.0,-3060.1200000000026
1331,45000.455,46443.91,43557.0,42870.07,-2130.385000000002
1332,43213.535,43557.0,42870.07,36736.94,-6476.595000000001
1333,39803.505000000005,42870.07,36736.94,40647.1,843.5949999999939
1334,38692.020000000004,36736.94,40647.1,37330.71,-1361.310000000005
1335,38988.905,40647.1,37330.71,37482.5,-1506.4049999999988
1336,37406.604999999996,37330.71,37482.5,34725.6,-2681.0049999999974
1337,36104.05,37482.5,34725.6,38836.83,2732.779999999999
1338,36781.215,34725.6,38836.83,38363.61,1582.395000000004
1339,38600.22,38836.83,38363.61,39292.33,692.1100000000006
1340,38827.97,38363.61,39292.33,38560.0,-267.97000000000116
1341,38926.165,39292.33,38560.0,35675.34,-3250.8250000000044
1342,37117.67,38560.0,35675.34,34625.5,-2492.1699999999983
1343,35150.42,35675.34,34625.5,35661.0,510.58000000000175
1344,35143.25,34625.5,35661.0,37266.51,2123.260000000002
1345,36463.755000000005,35661.0,37266.51,36685.87,222.11499999999796
1346,36976.19,37266.51,36685.87,37568.67,592.4799999999959
1347,37127.270000000004,36685.87,37568.67,39250.0,2122.729999999996
1348,38409.335,37568.67,39250.0,36853.91,-1555.4249999999956
1349,38051.955,39250.0,36853.91,35521.12,-2530.834999999999
1350,36187.515,36853.91,35521.12,35807.49,-380.02500000000146
1351,35664.305,35521.12,35807.49,33573.37,-2090.9349999999977
1352,34690.43,35807.49,33573.37,33396.46,-1293.9700000000012
1353,33484.915,33573.37,33396.46,37408.94,3924.0250000000015
1354,35402.7,33396.46,37408.94,36686.82,1284.1200000000026
1355,37047.880000000005,37408.94,36686.82,37336.26,288.3799999999974
1356,37011.54,36686.82,37336.26,35538.27,-1473.270000000004
1357,36437.265,37336.26,35538.27,39019.09,2581.824999999997
1358,37278.67999999999,35538.27,39019.09,40530.52,3251.840000000004
1359,39774.80499999999,39019.09,40530.52,40146.26,371.455000000009
1360,40338.39,40530.52,40146.26,38341.9,-1996.489999999998
1361,39244.08,40146.26,38341.9,38083.0,-1161.0800000000017
1362,38212.45,38341.9,38083.0,35834.92,-2377.529999999999
1363,36958.96,38083.0,35834.92,35493.34,-1465.6200000000026
1364,35664.13,35834.92,35493.34,35596.6,-67.52999999999884
1365,35544.97,35493.34,35596.6,31609.48,-3935.4900000000016
1366,33603.04,35596.6,31609.48,32521.77,-1081.2700000000004
1367,32065.625,31609.48,32521.77,33685.39,1619.7649999999994
1368,33103.58,32521.77,33685.39,34657.39,1553.8099999999977
1369,34171.39,33685.39,34657.39,31577.81,-2593.579999999998
1370,33117.6,34657.39,31577.81,32287.41,-830.1899999999987
1371,31932.61,31577.81,32287.41,34702.69,2770.0800000000017
1372,33495.05,32287.41,34702.69,34496.95,1001.8999999999942
1373,34599.82,34702.69,34496.95,35913.8,1313.9800000000032
1374,35205.375,34496.95,35913.8,35054.97,-150.40499999999884
1375,35484.385,35913.8,35054.97,33510.01,-1974.375
1376,34282.490000000005,35054.97,33510.01,33785.72,-496.7700000000041
1377,33647.865000000005,33510.01,33785.72,34677.72,1029.854999999996
1378,34231.72,33785.72,34677.72,35289.84,1058.1199999999953
1379,34983.78,34677.72,35289.84,33703.89,-1279.8899999999994
1380,34496.865,35289.84,33703.89,34217.74,-279.125
1381,33960.815,33703.89,34217.74,33866.64,-94.17500000000291
1382,34042.19,34217.74,33866.64,32868.92,-1173.270000000004
1383,33367.78,33866.64,32868.92,33816.26,448.4800000000032
1384,33342.59,32868.92,33816.26,33500.22,157.63000000000466
1385,33658.240000000005,33816.26,33500.22,34259.99,601.7499999999927
1386,33880.104999999996,33500.22,34259.99,33091.54,-788.564999999995
1387,33675.765,34259.99,33091.54,32729.46,-946.3050000000003
1388,32910.5,33091.54,32729.46,32824.43,-86.06999999999971
1389,32776.945,32729.46,32824.43,31874.74,-902.2049999999981
1390,32349.585,32824.43,31874.74,31388.05,-961.5349999999999
1391,31631.395,31874.74,31388.05,31525.77,-105.625
1392,31456.91,31388.05,31525.77,31779.8,322.8899999999994
1393,31652.785,31525.77,31779.8,30836.73,-816.0550000000003
1394,31308.265,31779.8,30836.73,29792.75,-1515.5149999999994
1395,30314.739999999998,30836.73,29792.75,32141.47,1826.7300000000032
1396,30967.11,29792.75,32141.47,32287.73,1320.619999999999
1397,32214.6,32141.47,32287.73,33635.55,1420.9500000000044
1398,32961.64,32287.73,33635.55,34272.4,1310.760000000002
1399,33953.975000000006,33635.55,34272.4,35402.13,1448.1549999999916
1400,34837.265,34272.4,35402.13,37251.63,2414.364999999998
1401,36326.88,35402.13,37251.63,39463.08,3136.2000000000044
1402,38357.354999999996,37251.63,39463.08,40028.37,1671.0150000000067
1403,39745.725000000006,39463.08,40028.37,40030.0,284.2749999999942
1404,40029.185,40028.37,40030.0,42234.99,2205.8050000000003
1405,41132.494999999995,40030.0,42234.99,41485.57,353.07500000000437
1406,41860.28,42234.99,41485.57,39865.66,-1994.6199999999953
1407,40675.615000000005,41485.57,39865.66,39156.52,-1519.0950000000084
1408,39511.09,39865.66,39156.52,38202.09,-1309.0
1409,38679.30499999999,39156.52,38202.09,39724.9,1045.5950000000084
1410,38963.494999999995,38202.09,39724.9,40879.99,1916.4950000000026
1411,40302.445,39724.9,40879.99,42863.39,2560.9449999999997
1412,41871.69,40879.99,42863.39,44603.26,2731.5699999999997
1413,43733.325,42863.39,44603.26,43823.23,89.90500000000611
1414,44213.245,44603.26,43823.23,46264.6,2051.354999999996
1415,45043.915,43823.23,46264.6,45597.85,553.9349999999977
1416,45931.225,46264.6,45597.85,45532.47,-398.7549999999974
1417,45565.16,45597.85,45532.47,44419.43,-1145.7300000000032
1418,44975.95,45532.47,44419.43,47820.33,2844.3800000000047
1419,46119.880000000005,44419.43,47820.33,47101.08,981.1999999999971
1420,47460.705,47820.33,47101.08,47008.84,-451.86500000000524
1421,47054.96,47101.08,47008.84,45913.14,-1141.8199999999997
1422,46460.99,47008.84,45913.14,44689.46,-1771.5299999999988
1423,45301.3,45913.14,44689.46,44711.19,-590.1100000000006
1424,44700.325,44689.46,44711.19,46754.71,2054.385000000002
1425,45732.95,44711.19,46754.71,49342.38,3609.4300000000003
1426,48048.545,46754.71,49342.38,48859.02,810.4749999999985
1427,49100.7,49342.38,48859.02,49282.12,181.42000000000553
1428,49070.57,48859.02,49282.12,49500.43,429.8600000000006
1429,49391.275,49282.12,49500.43,47685.9,-1705.375
1430,48593.165,49500.43,47685.9,48981.92,388.7549999999974
1431,48333.91,47685.9,48981.92,46850.23,-1483.6800000000003
1432,47916.075,48981.92,46850.23,49071.58,1155.5050000000047
1433,47960.905,46850.23,49071.58,48920.4,959.4950000000026
1434,48995.990000000005,49071.58,48920.4,48806.77,-189.22000000000844
1435,48863.585,48920.4,48806.77,46997.23,-1866.354999999996
1436,47902.0,48806.77,46997.23,47114.52,-787.4800000000032
1437,47055.875,46997.23,47114.52,48834.11,1778.2350000000006
1438,47974.315,47114.52,48834.11,49271.91,1297.5950000000012
1439,49053.01,48834.11,49271.91,50017.04,964.0299999999988
1440,49644.475000000006,49271.91,50017.04,49942.28,297.804999999993
1441,49979.66,50017.04,49942.28,51792.81,1813.1499999999942
1442,50867.545,49942.28,51792.81,52695.57,1828.0250000000015
1443,52244.19,51792.81,52695.57,46878.12,-5366.07
1444,49786.845,52695.57,46878.12,46062.42,-3724.425000000003
1445,46470.270000000004,46878.12,46062.42,46393.93,-76.34000000000378
1446,46228.175,46062.42,46393.93,44857.81,-1370.3650000000052
1447,45625.869999999995,46393.93,44857.81,45172.22,-453.6499999999942
1448,45015.015,44857.81,45172.22,46020.0,1004.9850000000006
1449,45596.11,45172.22,46020.0,44949.2,-646.9100000000035
1450,45484.6,46020.0,44949.2,47119.85,1635.25
1451,46034.524999999994,44949.2,47119.85,48142.8,2108.2750000000087
1452,47631.325,47119.85,48142.8,47750.76,119.43500000000495
1453,47946.78,48142.8,47750.76,47300.0,-646.7799999999988
1454,47525.380000000005,47750.76,47300.0,48301.46,776.0799999999945
1455,47800.729999999996,47300.0,48301.46,47251.77,-548.9599999999991
1456,47776.615,48301.46,47251.77,43010.83,-4765.784999999996
1457,45131.3,47251.77,43010.83,40724.57,-4406.730000000003
1458,41867.7,43010.83,40724.57,43559.0,1691.300000000003
1459,42141.785,40724.57,43559.0,44884.62,2742.834999999999
1460,44221.81,43559.0,44884.62,42840.18,-1381.6299999999974
1461,43862.4,44884.62,42840.18,42695.78,-1166.6200000000026
1462,42767.979999999996,42840.18,42695.78,43181.73,413.7500000000073
1463,42938.755000000005,42695.78,43181.73,42167.08,-771.6750000000029
1464,42674.405,43181.73,42167.08,41024.26,-1650.1449999999968
1465,41595.67,42167.08,41024.26,41523.02,-72.65000000000146
1466,41273.64,41024.26,41523.02,43818.22,2544.5800000000017
1467,42670.619999999995,41523.02,43818.22,48163.64,5493.020000000004
1468,45990.93,43818.22,48163.64,47659.18,1668.25
1469,47911.41,48163.64,47659.18,48228.72,317.3099999999977
1470,47943.95,47659.18,48228.72,49238.09,1294.1399999999994
1471,48733.405,48228.72,49238.09,51493.6,2760.1949999999997
1472,50365.845,49238.09,51493.6,55334.18,4968.334999999999
1473,53413.89,51493.6,55334.18,53792.44,378.5500000000029
1474,54563.31,55334.18,53792.44,53954.99,-608.3199999999997
1475,53873.715,53792.44,53954.99,54969.0,1095.2850000000035
1476,54461.994999999995,53954.99,54969.0,54689.0,227.00500000000466
1477,54829.0,54969.0,54689.0,57480.27,2651.269999999997
1478,56084.634999999995,54689.0,57480.27,56004.33,-80.30499999999302
1479,56742.3,57480.27,56004.33,57367.64,625.3399999999965
1480,56685.985,56004.33,57367.64,57350.09,664.1049999999959
1481,57358.865,57367.64,57350.09,61669.34,4310.4749999999985
1482,59509.715,57350.09,61669.34,60878.95,1369.2350000000006
1483,61274.145,61669.34,60878.95,61510.94,236.79500000000553
1484,61194.945,60878.95,61510.94,62011.55,816.6050000000032
1485,61761.245,61510.94,62011.55,64282.61,2521.364999999998
1486,63147.08,62011.55,64282.61,66018.41,2871.3300000000017
1487,65150.51,64282.61,66018.41,62199.17,-2951.340000000004
1488,64108.79,66018.41,62199.17,60677.78,-3431.010000000002
1489,61438.475,62199.17,60677.78,61279.94,-158.53499999999622
1490,60978.86,60677.78,61279.94,60858.0,-120.86000000000058
1491,61068.97,61279.94,60858.0,63072.07,2003.0999999999985
1492,61965.035,60858.0,63072.07,60321.97,-1643.0650000000023
1493,61697.020000000004,63072.07,60321.97,58438.63,-3258.3900000000067
1494,59380.3,60321.97,58438.63,60593.95,1213.6499999999942
1495,59516.28999999999,58438.63,60593.95,62249.85,2733.560000000005
1496,61421.899999999994,60593.95,62249.85,61885.35,463.45000000000437
1497,62067.6,62249.85,61885.35,61340.58,-727.0199999999968
1498,61612.965,61885.35,61340.58,60939.91,-673.054999999993
1499,61140.245,61340.58,60939.91,63257.7,2117.4549999999945
1500,62098.805,60939.91,63257.7,62928.12,829.3150000000023
1501,63092.91,63257.7,62928.12,61443.35,-1649.560000000005
1502,62185.735,62928.12,61443.35,61001.36,-1184.375
1503,61222.354999999996,61443.35,61001.36,61518.88,296.52500000000146
1504,61260.119999999995,61001.36,61518.88,63327.14,2067.020000000004
1505,62423.009999999995,61518.88,63327.14,67570.19,5147.180000000008
1506,65448.665,63327.14,67570.19,66958.39,1509.7249999999985
1507,67264.29000000001,67570.19,66958.39,64911.66,-2352.6300000000047
1508,65935.025,66958.39,64911.66,64816.53,-1118.4949999999953
1509,64864.095,64911.66,64816.53,64139.28,-724.8150000000023
1510,64477.905,64816.53,64139.28,64389.0,-88.90499999999884
1511,64264.14,64139.28,64389.0,65527.47,1263.3300000000017
1512,64958.235,64389.0,65527.47,63615.74,-1342.4950000000026
1513,64571.604999999996,65527.47,63615.74,60088.0,-4483.604999999996
1514,61851.869999999995,63615.74,60088.0,60371.86,-1480.0099999999948
1515,60229.93,60088.0,60371.86,56917.36,-3312.5699999999997
1516,58644.61,60371.86,56917.36,58099.99,-544.6200000000026
1517,57508.675,56917.36,58099.99,59743.28,2234.604999999996
1518,58921.634999999995,58099.99,59743.28,58677.1,-244.53499999999622
1519,59210.19,59743.28,58677.1,56292.09,-2918.100000000006
1520,57484.595,58677.1,56292.09,57557.9,73.30500000000029
1521,56924.994999999995,56292.09,57557.9,57155.08,230.0850000000064
1522,57356.490000000005,57557.9,57155.08,58999.99,1643.4999999999927
1523,58077.535,57155.08,58999.99,53759.97,-4317.565000000002
1524,56379.979999999996,58999.99,53759.97,54762.33,-1617.6499999999942
1525,54261.15,53759.97,54762.33,57317.97,3056.8199999999997
1526,56040.15,54762.33,57317.97,57826.71,1786.5599999999977
1527,57572.34,57317.97,57826.71,56981.05,-591.2899999999936
1528,57403.880000000005,57826.71,56981.05,57212.27,-191.61000000000786
1529,57096.66,56981.05,57212.27,56523.54,-573.1200000000026
1530,56867.905,57212.27,56523.54,53648.0,-3219.904999999999
1531,55085.770000000004,56523.54,53648.0,49201.95,-5883.820000000007
1532,51424.975,53648.0,49201.95,49446.72,-1978.2549999999974
1533,49324.335,49201.95,49446.72,50500.01,1175.675000000003
1534,49973.365000000005,49446.72,50500.01,50634.01,660.6449999999968
1535,50567.01,50500.01,50634.01,50512.87,-54.13999999999942
1536,50573.44,50634.01,50512.87,47569.26,-3004.1800000000003
1537,49041.065,50512.87,47569.26,47166.63,-1874.435000000005
1538,47367.945,47569.26,47166.63,49422.38,2054.4349999999977
1539,48294.505,47166.63,49422.38,50080.09,1785.5849999999991
1540,49751.235,49422.38,50080.09,46723.7,-3027.5350000000035
1541,48401.895,50080.09,46723.7,48365.91,-35.984999999993306
1542,47544.805,46723.7,48365.91,48883.91,1339.1050000000032
1543,48624.91,48365.91,48883.91,47639.42,-985.4900000000052
1544,48261.665,48883.91,47639.42,46153.7,-2107.965000000004
1545,46896.56,47639.42,46153.7,46847.87,-48.68999999999505
1546,46500.785,46153.7,46847.87,46699.1,198.31499999999505
1547,46773.485,46847.87,46699.1,46916.22,142.73500000000058
1548,46807.66,46699.1,46916.22,48905.71,2098.0499999999956
1549,47910.965,46916.22,48905.71,48610.35,699.385000000002
1550,48758.03,48905.71,48610.35,50847.09,2089.0599999999977
1551,49728.72,48610.35,50847.09,50846.08,1117.3600000000006
1552,50846.585,50847.09,50846.08,50427.56,-419.02500000000146
1553,50636.82,50846.08,50427.56,50801.06,164.23999999999796
1554,50614.31,50427.56,50801.06,50727.55,113.24000000000524
1555,50764.305,50801.06,50727.55,47556.84,-3207.465000000004
1556,49142.195,50727.55,47556.84,46471.72,-2670.4749999999985
1557,47014.28,47556.84,46471.72,47125.87,111.59000000000378
1558,46798.795,46471.72,47125.87,46208.25,-590.5449999999983
1559,46667.06,47125.87,46208.25,47729.83,1062.770000000004
1560,46969.04,46208.25,47729.83,47293.15,324.1100000000006
1561,47511.490000000005,47729.83,47293.15,46450.22,-1061.270000000004
1562,46871.685,47293.15,46450.22,45824.27,-1047.4150000000009
1563,46137.244999999995,46450.22,45824.27,43448.5,-2688.7449999999953
1564,44636.384999999995,45824.27,43448.5,43086.35,-1550.0349999999962
1565,43267.425,43448.5,43086.35,41556.89,-1710.5350000000035
1566,42321.619999999995,43086.35,41556.89,41678.35,-643.2699999999968
1567,41617.619999999995,41556.89,41678.35,41860.61,242.99000000000524
1568,41769.479999999996,41678.35,41860.61,41819.01,49.53000000000611
1569,41839.81,41860.61,41819.01,42740.0,900.1900000000023
1570,42279.505000000005,41819.01,42740.0,43919.88,1640.3749999999927
1571,43329.94,42740.0,43919.88,42570.33,-759.6100000000006
1572,43245.104999999996,43919.88,42570.33,43074.83,-170.27499999999418
1573,42822.58,42570.33,43074.83,43104.8,282.22000000000116
1574,43089.815,43074.83,43104.8,43089.63,-0.18500000000494765
1575,43097.215,43104.8,43089.63,42215.08,-882.1349999999948
1576,42652.354999999996,43089.63,42215.08,42362.39,-289.9649999999965
1577,42288.735,42215.08,42362.39,41671.98,-616.7549999999974
1578,42017.185,42362.39,41671.98,40690.45,-1326.7350000000006
1579,41181.215,41671.98,40690.45,36462.22,-4718.994999999995
1580,38576.335,40690.45,36462.22,35065.91,-3510.4249999999956
1581,35764.065,36462.22,35065.91,36250.76,486.6949999999997
1582,35658.33500000001,35065.91,36250.76,36675.08,1016.7449999999953
1583,36462.92,36250.76,36675.08,36963.57,500.65000000000146
1584,36819.325,36675.08,36963.57,36831.31,11.985000000000582
1585,36897.44,36963.57,36831.31,37170.0,272.5599999999977
1586,37000.655,36831.31,37170.0,37723.91,723.2550000000047
1587,37446.955,37170.0,37723.91,38176.66,729.7050000000017
1588,37950.285,37723.91,38176.66,37901.61,-48.67500000000291
1589,38039.135,38176.66,37901.61,38477.0,437.86499999999796
1590,38189.305,37901.61,38477.0,38715.13,525.8249999999971
1591,38596.065,38477.0,38715.13,36919.33,-1676.7350000000006
1592,37817.229999999996,38715.13,36919.33,37330.03,-487.1999999999971
1593,37124.68,36919.33,37330.03,41593.87,4469.190000000002
1594,39461.95,37330.03,41593.87,41403.93,1941.9800000000032
1595,41498.9,41593.87,41403.93,42403.87,904.9700000000012
1596,41903.9,41403.93,42403.87,43870.1,1966.199999999997
1597,43136.985,42403.87,43870.1,44077.2,940.2149999999965
1598,43973.649999999994,43870.1,44077.2,44406.64,432.99000000000524
1599,44241.92,44077.2,44406.64,43533.17,-708.75
1600,43969.905,44406.64,43533.17,42399.11,-1570.7949999999983
1601,42966.14,43533.17,42399.11,42243.29,-722.8499999999985
1602,42321.2,42399.11,42243.29,42078.34,-242.86000000000058
1603,42160.815,42243.29,42078.34,42550.64,389.8249999999971
1604,42314.49,42078.34,42550.64,44574.32,2259.8300000000017
1605,43562.479999999996,42550.64,44574.32,43903.35,340.8700000000026
1606,44238.835,44574.32,43903.35,40540.14,-3698.6949999999997
1607,42221.744999999995,43903.35,40540.14,39999.0,-2222.7449999999953
1608,40269.57,40540.14,39999.0,40098.33,-171.23999999999796
1609,40048.665,39999.0,40098.33,38398.4,-1650.2649999999994
1610,39248.365000000005,40098.33,38398.4,37022.4,-2225.965000000004
1611,37710.4,38398.4,37022.4,38251.18,540.7799999999988
1612,37636.79,37022.4,38251.18,37269.34,-367.45000000000437
1613,37760.259999999995,38251.18,37269.34,38340.41,580.1500000000087
1614,37804.875,37269.34,38340.41,39237.06,1432.1849999999977
1615,38788.735,38340.41,39237.06,39138.11,349.375
1616,39187.585,39237.06,39138.11,37714.43,-1473.1549999999988
1617,38426.270000000004,39138.11,37714.43,43181.27,4754.999999999993
1618,40447.85,37714.43,43181.27,44434.09,3986.239999999998
1619,43807.67999999999,43181.27,44434.09,43914.13,106.45000000000437
1620,44174.11,44434.09,43914.13,42454.92,-1719.1900000000023
1621,43184.524999999994,43914.13,42454.92,39156.23,-4028.294999999991
1622,40805.575,42454.92,39156.23,39401.97,-1403.604999999996
1623,39279.100000000006,39156.23,39401.97,38424.78,-854.320000000007
1624,38913.375,39401.97,38424.78,37994.61,-918.7649999999994
1625,38209.695,38424.78,37994.61,38732.68,522.9850000000006
1626,38363.645000000004,37994.61,38732.68,41953.5,3589.854999999996
1627,40343.09,38732.68,41953.5,39437.09,-906.0
1628,40695.295,41953.5,39437.09,38731.74,-1963.5550000000003
1629,39084.41499999999,39437.09,38731.74,38810.31,-274.1049999999959
1630,38771.024999999994,38731.74,38810.31,37785.47,-985.554999999993
1631,38297.89,38810.31,37785.47,39678.87,1380.9800000000032
1632,38732.17,37785.47,39678.87,39289.6,557.4300000000003
1633,39484.235,39678.87,39289.6,41128.82,1644.5849999999991
1634,40209.21,39289.6,41128.82,40939.36,730.1500000000015
1635,41034.09,41128.82,40939.36,41780.35,746.260000000002
1636,41359.854999999996,40939.36,41780.35,42226.0,866.1450000000041
1637,42003.175,41780.35,42226.0,41280.89,-722.2850000000035
1638,41753.445,42226.0,41280.89,41015.46,-737.9850000000006
1639,41148.175,41280.89,41015.46,42380.0,1231.824999999997
1640,41697.729999999996,41015.46,42380.0,42892.71,1194.9800000000032
1641,42636.354999999996,42380.0,42892.71,44013.43,1377.0750000000044
1642,43453.07,42892.71,44013.43,44335.95,882.8799999999974
1643,44174.69,44013.43,44335.95,44530.0,355.3099999999977
1644,44432.975,44335.95,44530.0,46842.91,2409.935000000005
1645,45686.455,44530.0,46842.91,47144.86,1458.4049999999988
1646,46993.885,46842.91,47144.86,47451.9,458.0149999999994
1647,47298.380000000005,47144.86,47451.9,47078.81,-219.57000000000698
1648,47265.354999999996,47451.9,47078.81,45517.87,-1747.4849999999933
1649,46298.34,47078.81,45517.87,46298.08,-0.2599999999947613
1650,45907.975000000006,45517.87,46298.08,45825.73,-82.24500000000262
1651,46061.905,46298.08,45825.73,46420.23,358.32500000000437
1652,46122.98,45825.73,46420.23,46594.23,471.25
1653,46507.23,46420.23,46594.23,45506.78,-1000.4500000000044
1654,46050.505000000005,46594.23,45506.78,43177.71,-2872.7950000000055
1655,44342.244999999995,45506.78,43177.71,43443.89,-898.3549999999959
1656,43310.8,43177.71,43443.89,42264.62,-1046.1800000000003
1657,42854.255000000005,43443.89,42264.62,42765.97,-88.28500000000349
1658,42515.295,42264.62,42765.97,42166.66,-348.63499999999476
1659,42466.315,42765.97,42166.66,39534.83,-2931.4850000000006
1660,40850.745,42166.66,39534.83,40081.08,-769.6650000000009
1661,39807.955,39534.83,40081.08,41154.92,1346.9649999999965
1662,40618.0,40081.08,41154.92,39941.64,-676.3600000000006
1663,40548.28,41154.92,39941.64,40557.54,9.260000000002037
1664,40249.59,39941.64,40557.54,40386.14,136.5500000000029
1665,40471.84,40557.54,40386.14,39690.8,-781.0399999999936
1666,40038.47,40386.14,39690.8,40812.11,773.6399999999994
1667,40251.455,39690.8,40812.11,41498.63,1247.1749999999956
1668,41155.369999999995,40812.11,41498.63,41367.73,212.36000000000786
1669,41433.18,41498.63,41367.73,40485.99,-947.1900000000023
1670,40926.86,41367.73,40485.99,39705.86,-1221.0
1671,40095.925,40485.99,39705.86,39450.18,-645.7450000000026
1672,39578.020000000004,39705.86,39450.18,39459.92,-118.10000000000582
1673,39455.05,39450.18,39459.92,40428.05,973.0
1674,39943.985,39459.92,40428.05,38110.01,-1833.9749999999985
1675,39269.03,40428.05,38110.01,39236.56,-32.470000000001164
1676,38673.285,38110.01,39236.56,39744.52,1071.2349999999933
1677,39490.53999999999,39236.56,39744.52,38591.91,-898.6299999999901
1678,39168.215,39744.52,38591.91,37637.59,-1530.625
1679,38114.75,38591.91,37637.59,38468.45,353.6999999999971
1680,38053.02,37637.59,38468.45,38515.02,462.0
1681,38491.735,38468.45,38515.02,37725.64,-766.0950000000012
1682,38120.33,38515.02,37725.64,39682.4,1562.0699999999997
1683,38704.020000000004,37725.64,39682.4,36547.68,-2156.340000000004
1684,38115.04,39682.4,36547.68,36008.04,-2107.0
1685,36277.86,36547.68,36008.04,35463.86,-814.0
1686,35735.95,36008.04,35463.86,34028.35,-1707.5999999999985
1687,34746.104999999996,35463.86,34028.35,30077.33,-4668.774999999994
1688,32052.84,34028.35,30077.33,31003.44,-1049.4000000000015
1689,30540.385000000002,30077.33,31003.44,28953.78,-1586.6050000000032
1690,29978.61,31003.44,28953.78,28941.53,-1037.0800000000017
1691,28947.655,28953.78,28941.53,29232.08,284.4250000000029
1692,29086.805,28941.53,29232.08,30048.78,961.9749999999985
1693,29640.43,29232.08,30048.78,31295.95,1655.5200000000004
1694,30672.364999999998,30048.78,31295.95,29832.78,-839.5849999999991
1695,30564.364999999998,31295.95,29832.78,30413.25,-151.11499999999796
1696,30123.015,29832.78,30413.25,28678.63,-1444.3849999999984
1697,29545.940000000002,30413.25,28678.63,30286.25,740.3099999999977
1698,29482.440000000002,28678.63,30286.25,29165.58,-316.8600000000006
1699,29725.915,30286.25,29165.58,29405.07,-320.84500000000116
1700,29285.325,29165.58,29405.07,30260.96,975.6349999999984
1701,29833.015,29405.07,30260.96,29079.28,-753.7350000000006
1702,29670.12,30260.96,29079.28,29628.94,-41.18000000000029
1703,29354.11,29079.28,29628.94,29517.72,163.61000000000058
1704,29573.33,29628.94,29517.72,29167.98,-405.3500000000022
1705,29342.85,29517.72,29167.98,28597.97,-744.8799999999974
1706,28882.975,29167.98,28597.97,29000.0,117.02500000000146
1707,28798.985,28597.97,29000.0,29432.6,633.614999999998
1708,29216.3,29000.0,29432.6,31710.4,2494.100000000002
1709,30571.5,29432.6,31710.4,31775.49,1203.9900000000016
1710,31742.945,31710.4,31775.49,29776.67,-1966.2750000000015
1711,30776.08,31775.49,29776.67,30425.79,-350.2900000000009
1712,30101.23,29776.67,30425.79,29667.32,-433.90999999999985
1713,30046.555,30425.79,29667.32,29840.5,-206.0550000000003
1714,29753.91,29667.32,29840.5,29894.46,140.54999999999927
1715,29867.48,29840.5,29894.46,31345.26,1477.7799999999988
1716,30619.86,29894.46,31345.26,31108.43,488.5699999999997
1717,31226.845,31345.26,31108.43,30178.15,-1048.6949999999997
1718,30643.29,31108.43,30178.15,30082.56,-560.7299999999996
1719,30130.355000000003,30178.15,30082.56,29062.66,-1067.6950000000033
1720,29572.61,30082.56,29062.66,28393.25,-1179.3600000000006
1721,28727.955,29062.66,28393.25,26546.48,-2181.475000000002
1722,27469.864999999998,28393.25,26546.48,22449.81,-5020.054999999997
1723,24498.145,26546.48,22449.81,22102.82,-2395.3250000000007
1724,22276.315000000002,22449.81,22102.82,22555.88,279.5649999999987
1725,22329.35,22102.82,22555.88,20373.05,-1956.2999999999993
1726,21464.465,22555.88,20373.05,20443.84,-1020.625
1727,20408.445,20373.05,20443.84,18942.69,-1465.755000000001
1728,19693.265,20443.84,18942.69,20545.4,852.135000000002
1729,19744.045,18942.69,20545.4,20548.97,804.9250000000029
1730,20547.185,20545.4,20548.97,20702.37,155.18499999999767
1731,20625.67,20548.97,20702.37,19966.73,-658.9399999999987
1732,20334.55,20702.37,19966.73,21090.01,755.4599999999991
1733,20528.37,19966.73,21090.01,21219.01,690.6399999999994
1734,21154.51,21090.01,21219.01,21476.51,322.0
1735,21347.76,21219.01,21476.51,21026.76,-321.0
1736,21251.635,21476.51,21026.76,20721.63,-530.0049999999974
1737,20874.195,21026.76,20721.63,20256.79,-617.4049999999988
1738,20489.21,20721.63,20256.79,20099.0,-390.2099999999991
1739,20177.895,20256.79,20099.0,19918.05,-259.84500000000116
1740,20008.525,20099.0,19918.05,19251.99,-756.5349999999999
1741,19585.02,19918.05,19251.99,19227.03,-357.9900000000016
1742,19239.510000000002,19251.99,19227.03,19292.08,52.56999999999971
1743,19259.555,19227.03,19292.08,20213.96,954.4049999999988
1744,19753.02,19292.08,20213.96,20154.01,400.98999999999796
1745,20183.985,20213.96,20154.01,20542.96,358.97499999999854
1746,20348.485,20154.01,20542.96,21610.93,1262.4449999999997
1747,21076.945,20542.96,21610.93,21581.17,504.22499999999854
1748,21596.05,21610.93,21581.17,21579.82,-16.229999999999563
1749,21580.495,21581.17,21579.82,20847.61,-732.8849999999984
1750,21213.715,21579.82,20847.61,19943.8,-1269.9150000000009
1751,20395.705,20847.61,19943.8,19311.68,-1084.0250000000015
1752,19627.739999999998,19943.8,19311.68,20218.44,590.7000000000007
1753,19765.059999999998,19311.68,20218.44,20576.31,811.2500000000036
1754,20397.375,20218.44,20576.31,20822.62,425.244999999999
1755,20699.465,20576.31,20822.62,21189.63,490.1650000000009
1756,21006.125,20822.62,21189.63,20793.99,-212.1349999999984
1757,20991.81,21189.63,20793.99,22428.22,1436.4099999999999
1758,21611.105000000003,20793.99,22428.22,23399.39,1788.2849999999962
1759,22913.805,22428.22,23399.39,23227.54,313.7350000000006
1760,23313.465,23399.39,23227.54,23157.12,-156.34500000000116
